"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"r_ID__k[ID_201,Intercept]",-0.0728000864903321,0.000401405981374043,0.0401405981374043,-0.148527821274121,-0.0993063429246398,-0.0748609677893887,-0.04739905816514,0.0106939318401871,10000,1.00005607699727
"r_ID__k[ID_202,Intercept]",0.0368458788885631,0.000601440706183963,0.0601440706183963,-0.0824138262257587,-0.00173314027290243,0.0375580125658632,0.0757469361744176,0.151880824471436,10000,0.999879213816679
"r_ID__k[ID_207,Intercept]",-0.0286660469186145,0.000474198846812261,0.0474198846812261,-0.113018421879694,-0.061037825858056,-0.032279182911234,0.00163797811077212,0.0733099561298504,10000,1.0001063903115
"r_ID__k[ID_208,Intercept]",0.0627002653121072,0.000581527521467778,0.0581527521467778,-0.0461199064788065,0.0226820321026046,0.0611473631365821,0.101622035025612,0.17695784487751,10000,1.00007460380302
"r_ID__k[ID_21,Intercept]",0.0798589703776379,0.00105418551097229,0.0889472809610343,-0.0962240499253245,0.0177837379854246,0.0813725023439521,0.142274808773059,0.246380539187136,7119.20120960425,1.00004357012755
"r_ID__k[ID_212,Intercept]",-0.033798228831013,0.000400242764328744,0.0400242764328744,-0.111693570169648,-0.0604144895864649,-0.0348038032302711,-0.00767858332066198,0.0459110329341147,10000,0.999957722246042
"r_ID__k[ID_214,Intercept]",-0.0763820533537816,0.000378123068265581,0.0378123068265581,-0.149036101254227,-0.101202061665385,-0.0772712462089469,-0.0526888308774655,0.00142788346984227,10000,1.00005354804153
"r_ID__k[ID_217,Intercept]",-0.107803653537555,0.000407309713911444,0.0407309713911444,-0.184542518103345,-0.134192106867023,-0.109360966894651,-0.0830102061169353,-0.0223386511499068,10000,1.0000988401962
"r_ID__k[ID_223,Intercept]",-0.137343823405685,0.000375007564215268,0.0290912057048852,-0.194638494541444,-0.156558205787196,-0.137314547103432,-0.118264330748704,-0.080144280027887,6017.87810578156,0.999843062307508
"r_ID__k[ID_224,Intercept]",-0.113442620795398,0.000510752881362636,0.0510752881362636,-0.214649782336908,-0.145909421880212,-0.113924071591092,-0.0819073319110772,-0.00967121984247556,10000,1.00026072603976
"r_ID__k[ID_227,Intercept]",-0.0516458509108666,0.000367082136378363,0.0367082136378363,-0.120587471516028,-0.0761607871086682,-0.0533228501731285,-0.028528244574071,0.0237490881116481,10000,0.999647709226263
"r_ID__k[ID_23,Intercept]",-0.181074017322481,0.000412501096061121,0.0412501096061121,-0.255532277230493,-0.20927809933203,-0.183613552585793,-0.155885865729435,-0.0936018529314126,10000,0.999679836500672
"r_ID__k[ID_231,Intercept]",-0.0457478230709835,0.000428357884522771,0.0428357884522771,-0.126162996257292,-0.0747799379081314,-0.0478077194406931,-0.0182851824490635,0.0448692401254895,10000,1.00021217140038
"r_ID__k[ID_234,Intercept]",-0.0603679443368672,0.000343216280353111,0.0343216280353111,-0.125039142529584,-0.0832525843423948,-0.0616281374291265,-0.0386687065163422,0.0119725658134897,10000,1.00022161975347
"r_ID__k[ID_24,Intercept]",-0.0328972814786292,0.000582003364110114,0.0582003364110114,-0.141458679801239,-0.0725426366882271,-0.0358849165547501,0.00443900909400508,0.0902303038510461,10000,1.00005242785506
"r_ID__k[ID_25,Intercept]",-0.0426526602686772,0.000815092389423463,0.0815092389423463,-0.189809161722843,-0.0975482435478263,-0.0482372996235862,0.00739590632396044,0.13203645794552,10000,0.99999302338171
"r_ID__k[ID_26,Intercept]",-0.1193710077168,0.000412330336983805,0.0412330336983805,-0.201202827589493,-0.146232893967427,-0.119478130522973,-0.0930933494603956,-0.0390829271105863,10000,0.99973301466776
"r_ID__k[ID_27,Intercept]",0.0543162817454452,0.000584187985687115,0.0584187985687115,-0.060836324642851,0.0160554557903237,0.0549353726819279,0.093332972740871,0.16491266128347,10000,0.999821751680076
"r_ID__k[ID_28,Intercept]",-0.191330766184871,0.000818839097711734,0.065094871101351,-0.317926338365327,-0.234523052220836,-0.189279543718153,-0.148841286026405,-0.0641082989898696,6319.69909850882,1.00028947757279
"r_ID__k[ID_29,Intercept]",0.0227504214883943,0.000555022988568749,0.0555022988568749,-0.0863272717494728,-0.0141019962205591,0.0218823617425525,0.0599284550730036,0.132015993457345,10000,0.999964436118499
"r_ID__k[ID_3,Intercept]",-0.162371364521471,0.000365394700105223,0.0250344579293089,-0.209902756952631,-0.179512024549076,-0.162822063439637,-0.145669894050648,-0.111959764347766,4694.09523599032,1.00058562235414
"r_ID__k[ID_30,Intercept]",0.0543897481562488,0.00081834506984605,0.081834506984605,-0.110455954342054,0.00205783332830835,0.0565214182425733,0.108627618249129,0.20855804638359,10000,0.999974110413901
"r_ID__k[ID_32,Intercept]",0.0338498205544825,0.000732890023184145,0.0732890023184145,-0.111528503002383,-0.0142834980216862,0.0326588860863244,0.083342335203198,0.177529993974054,10000,0.999872849848092
"r_ID__k[ID_34,Intercept]",-0.178570836606649,0.00156250969098821,0.116879834952217,-0.378898169268129,-0.271742583927817,-0.178737809490836,-0.092637982219647,0.0516427416582148,5595.43351866622,0.999970940459803
"r_ID__k[ID_35,Intercept]",-0.0615135068329811,0.000715820522630938,0.0715820522630938,-0.192597292885789,-0.108936111857186,-0.0656306656695992,-0.0182544221753191,0.0955580610113466,10000,0.999892561837521
"r_ID__k[ID_36,Intercept]",0.0292497121999796,0.000530338585582336,0.0530338585582336,-0.0734741696586557,-0.00615680054238693,0.0289484280212415,0.0645229083479327,0.134201899746359,10000,0.999936590402618
"r_ID__k[ID_37,Intercept]",0.0222713585139973,0.000604801984112933,0.0604801984112933,-0.0886825386974199,-0.0194422492225926,0.0190919000813404,0.0613245056840613,0.147269222213582,10000,0.999987253619845
"r_ID__k[ID_38,Intercept]",0.133539009063987,0.000569648219941025,0.0569648219941025,0.0207917899795685,0.0965071910410792,0.134140537056766,0.169095619633985,0.250195789389557,10000,0.999891818738672
"r_ID__k[ID_39,Intercept]",-0.120469966301253,0.000552573016208722,0.0552573016208722,-0.22548435048222,-0.15630506095226,-0.122488786199766,-0.0866794149806706,-0.00536318488125897,10000,1.0002205512381
"r_ID__k[ID_4,Intercept]",0.220096839791743,0.0011572986911768,0.0781159697364093,0.0445210874919591,0.178280483281214,0.222036389902444,0.26736747052484,0.370614672042406,4556.05263828037,1.0013208167491
