"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_Hmax_Intercept",65.8847767198105,0.0157639088912601,0.749323617987726,64.4258134091464,65.389906514816,65.8779038906145,66.379179426295,67.3769091060963,2259.49305315692,1.0000668227709
"b_k_Intercept",0.848288676273286,0.000328168760139676,0.0144385148522755,0.821251973822082,0.838508363178252,0.847998985361314,0.857839884255302,0.877546506994676,1935.75582766056,1.00028179474439
"b_delta_Intercept",5.42802870569088,0.00614732089562688,0.413377229798435,4.62803151870845,5.14130228503405,5.42301382484545,5.70306388844774,6.25415439213432,4521.90394306942,1.0007629365244
"b_Hmin_Intercept",23.2603373558271,0.0190879093259386,1.40976185768385,20.375142085987,22.3449857295785,23.3196616280094,24.2189347124077,25.8917623431808,5454.74918146044,0.999965482461352
"sd_ID__Hmax_Intercept",7.79127129807167,0.0157863691416879,0.614672845363668,6.59976241748554,7.37281361888601,7.77625681712466,8.19371002070393,9.03436318207975,1516.08498714681,1.00255365046063
"sd_ID__k_Intercept",0.127302893571174,0.000215942555905974,0.0100158375616305,0.109102447968028,0.120288416634889,0.126918935713737,0.133912832677837,0.147971151546331,2151.28559970602,1.00280928229989
"sd_ID__delta_Intercept",2.48337497805929,0.00952348030824643,0.356901869438829,1.81827842048331,2.23281437236098,2.47066983066541,2.71433339687376,3.21597755135168,1404.44995745481,1.00337783489383
"sigma",3.79098898383248,0.00659445677562365,0.213639923275894,3.39409306546244,3.64307256435798,3.78254835270101,3.93201758971167,4.22507367433751,1049.55880106211,1.00321280801138
"r_ID__Hmax[ID_1,Intercept]",7.38646916073503,0.0292129091738241,2.92129091738241,2.17648486771727,5.37057779978797,7.21246537997486,9.19498571863469,13.5497264628744,10000,0.999767571166521
"r_ID__Hmax[ID_10,Intercept]",-11.3145749163706,0.0559231348621753,4.04621235684769,-17.4027073388227,-14.0864270749531,-11.9571331640183,-9.33139413082218,-1.44736632225536,5234.97156569219,1.00064741080892
"r_ID__Hmax[ID_100,Intercept]",0.82840465889697,0.0415550536152944,3.55746879614051,-4.8649488471002,-1.61233865113562,0.356846570478028,2.73355392653614,9.45305926933179,7328.82758649547,0.999854300184251
"r_ID__Hmax[ID_101,Intercept]",7.61845558364492,0.0296676412160215,2.96676412160215,2.21493039868279,5.57724324472201,7.50238572075842,9.45543067437652,13.8786758300926,10000,0.999859982781119
"r_ID__Hmax[ID_102,Intercept]",-3.88319671120651,0.0382323362055367,3.82323362055367,-10.4890931187797,-6.54170681665396,-4.23899014608209,-1.57597609548961,4.68024835411404,10000,1.00026247668612
"r_ID__Hmax[ID_103,Intercept]",-2.36463324544846,0.107011429725832,5.14709325154728,-9.01899003933581,-5.72553835311693,-3.80759446984546,-0.763229400925368,11.0941863603634,2313.46929700945,1.00111140889381
