"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_Hmax_Intercept",21.972692703126,0.010986786781661,0.501862763531367,21.0457543173976,21.6275740335207,21.9677664508269,22.2978599608871,22.9897858480799,2086.54884040865,1.00085963399076
"b_k_Intercept",-7.36347614629947,0.013668034441292,0.665812143457621,-8.69618360598168,-7.8056575309261,-7.35101028738285,-6.90444557323276,-6.08950681187678,2372.96479232191,1.00109417121348
"b_I_Intercept",149.660188892641,0.0558798663106112,2.07086708855274,145.678411170979,148.255544914866,149.647775196018,151.056439261827,153.752214461211,1373.38953986577,1.00175642456844
"b_Hmin_Intercept",5.80956295593385,0.00363115437312767,0.212874440498351,5.39504003061906,5.66667522893427,5.80991743687431,5.95363374114184,6.22108995694537,3436.826541703,1.00025344017175
"sd_ID__Hmax_Intercept",2.8438779877495,0.0084822076396965,0.370167554641438,2.12970470484969,2.59723399413224,2.83672529600081,3.08734456318736,3.58442375613171,1904.49089560894,1.00064157609948
"sd_ID__k_Intercept",3.21926428698236,0.0098034145360327,0.483230154511483,2.33190056143911,2.88971556648585,3.19919013492884,3.52621735952929,4.22956206676224,2429.70372976709,1.00072273731851
"sd_ID__I_Intercept",21.9190349764356,0.04002872957056,1.53880065651107,19.0609721465091,20.8478517769359,21.8576448443406,22.9250573996362,25.1069099451198,1477.81854583119,1.00183005416734
"sigma",2.60566679638758,0.00282449658163048,0.120719590678136,2.38027102043597,2.52075881773371,2.60162134637065,2.68466888108213,2.85202221698136,1826.72596349208,1.00010509196381
"r_ID__Hmax[ID_1,Intercept]",2.50447661390967,0.0235973926214821,2.35973926214821,-2.05765555486868,0.925990650143234,2.44769143017162,4.04486476476505,7.24869106911736,10000,0.999850926416645
"r_ID__Hmax[ID_10,Intercept]",-1.86712134540591,0.0283762471687926,2.3255642204937,-6.09319833621827,-3.48047651896433,-1.98148589513673,-0.372706422837213,3.02461773799307,6716.55781439372,1.00028835122179
"r_ID__Hmax[ID_100,Intercept]",-0.349230404905312,0.0266068905155339,2.48808789951937,-5.01996807240663,-2.02712095866359,-0.405199273826195,1.28103221221393,4.73749962040021,8744.66533032214,1.00009826623028
"r_ID__Hmax[ID_101,Intercept]",0.454843700495841,0.0233701364917155,2.33701364917155,-3.97791581205573,-1.1350122571504,0.415747209149332,1.95936253116089,5.14044578713247,10000,1.00013442395209
"r_ID__Hmax[ID_102,Intercept]",-1.1349826844161,0.028187377036262,2.8187377036262,-6.57740356342068,-3.05486776451591,-1.13785893402248,0.727820855689051,4.51275899207209,10000,0.999840432645366
"r_ID__Hmax[ID_103,Intercept]",1.05719977085768,0.0246735535871017,2.46735535871017,-3.66081924502625,-0.595911762580384,1.025070393542,2.67282394628438,6.02876711551457,10000,1.00031425721367
"r_ID__Hmax[ID_104,Intercept]",-0.594905235658953,0.037603510361811,2.82262556728603,-6.0178999038509,-2.57574180092128,-0.590760784329986,1.36099712727361,4.95151903160799,5634.4270965809,0.999828367970457
"r_ID__Hmax[ID_105,Intercept]",0.899452198043441,0.0192459023942103,1.92459023942103,-2.6957556488061,-0.44329293799387,0.865912119065138,2.14270094286169,4.85862612486487,10000,1.00003476703533
