"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_Hmax_Intercept",12.7301462997156,0.0118840827702042,0.248157402001784,12.248204353229,12.5619153844141,12.7284386592026,12.8957155935654,13.2234027247043,436.03678794791,1.01552921722359
"b_k_Intercept",1.54266122164363,0.00237424559110847,0.118431817371609,1.32781374019172,1.45928584947905,1.53730466543542,1.61972724349926,1.79181706940521,2488.20126764967,1.0023944020947
"b_I_Intercept",137.14243648206,0.0785762437375516,1.49930724670444,134.264556152825,136.143671681485,137.115325179013,138.097461215952,140.264925906842,364.081617830187,1.00598344904694
"b_Hmin_Intercept",0.0664921957842088,0.000513271545068213,0.0513271545068213,-0.0343161516834425,0.032117312226309,0.066394963983033,0.100980111903789,0.168703267980815,10000,0.999827813800794
"sd_ID__Hmax_Intercept",2.91054637851957,0.00665280759000281,0.179169810992571,2.57896636741554,2.78447119880083,2.90466432599129,3.02921296133808,3.28463943033188,725.303452677976,1.00565148217821
"sd_ID__k_Intercept",0.940499005311617,0.00253576762632947,0.102087089725719,0.760949780145756,0.869448467107326,0.93356972172965,1.00279216944144,1.16007915746098,1620.77504213917,1.006392845715
"sd_ID__I_Intercept",17.9362809168471,0.0376903089254498,1.10583423217043,15.943654792721,17.1792771750117,17.8651011345387,18.6491131682547,20.2880925346859,860.836484782337,1.00331875425474
"sigma",0.662409536633561,0.000601910368523659,0.0287235664593936,0.609301516826634,0.642403150941054,0.661762366607493,0.681135843380864,0.720641309036938,2277.26240764348,1.00129903033983
"r_ID__Hmax[Da_Ae,Intercept]",5.90387137452517,0.0115626010698003,0.61362606852003,4.74958151449661,5.48046766948896,5.89247750149745,6.31155975239409,7.13844688285595,2816.41415754945,1.00202002393703
"r_ID__Hmax[Da_Ol1,Intercept]",1.23022155399586,0.106288272639676,3.83392583779361,-5.05580439071519,-2.83361726658531,2.21917981106146,4.33266358457328,6.99054354467425,1301.11809671624,1.00050552010379
"r_ID__Hmax[F1,Intercept]",0.517510562754063,0.0261352868116354,1.72937061813929,-2.34977776780502,-0.763562993182059,0.36872629662263,1.61938828516787,4.35194527101172,4378.46226567329,1.00031817510424
