"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_Hmax_Intercept",12.6471323336285,0.0101517886640176,0.242328462152859,12.1848823865989,12.4787250992808,12.647517619916,12.8112113096337,13.1278473243028,569.801667756698,1.00508524321615
"b_k_Intercept",1.46508898134885,0.00204510724572075,0.113335652309851,1.25897747400562,1.38533204609056,1.46042376926608,1.53748600519591,1.70074821454131,3071.14924842204,1.00036705087422
"b_I_Intercept",136.885238879939,0.0622355357214527,1.41868102906627,134.105161927236,135.932118796122,136.909495867616,137.860131566047,139.601525997826,519.62813535437,1.00830641730106
"b_Hmin_Intercept",0.092440147325099,0.000681856069682685,0.0681856069682685,-0.0407408625423171,0.046288886420307,0.0923119414805027,0.138476958766051,0.227584202512672,10000,1.00027791294914
"sd_ID__Hmax_Intercept",2.82666832325373,0.00441658418063811,0.177107842444365,2.50124845026556,2.70640995380696,2.81767859055376,2.94387519595077,3.19258715003605,1608.06115021238,1.00068689466038
"sd_ID__k_Intercept",0.838564655657337,0.00214019557315945,0.0977677255198237,0.665056061581981,0.769013682984016,0.831362052362805,0.900726442760915,1.04661264061243,2086.81572580181,1.00217534615509
"sd_ID__I_Intercept",17.655848382227,0.0422841764777296,1.10847809580438,15.6364130283535,16.8863537053589,17.6103114055502,18.3587163506451,19.964444819085,687.224252797363,1.00229161042866
"sigma",0.880473057452229,0.000671267950081939,0.0369324332335904,0.811937420633305,0.854516686284973,0.878880584222003,0.904783699738458,0.956560334377792,3027.08083496843,1.00034078935568
"r_ID__Hmax[Da_Ae,Intercept]",5.90177113949344,0.0100068685514126,0.632381897560544,4.7215298846335,5.46543383733815,5.88359315752277,6.30937031874663,7.21262209274254,3993.58073664922,1.0006376081405
"r_ID__Hmax[Da_Ol1,Intercept]",1.75863372336407,0.0801411896695001,3.16103000087293,-4.71885069839747,-0.0369336349007867,2.50482216192259,4.10599633500324,6.36368500147188,1555.77097601241,1.00145655188532
"r_ID__Hmax[F1,Intercept]",-0.533943689475788,0.0144969933766878,0.966234077574724,-2.19757921435728,-1.18560541866157,-0.612992982283609,0.0392302915821723,1.6271729993158,4442.30956814689,1.00036028058129
"r_ID__Hmax[ID_1,Intercept]",8.12022326814071,0.00686880779518892,0.686880779518892,6.78689532211247,7.66176258468874,8.10826796515713,8.57075610647376,9.51023729160085,10000,1.00097012211259
"r_ID__Hmax[ID_10,Intercept]",2.48304944824701,0.00708118027440899,0.708118027440899,1.11077147675721,1.99815247006565,2.47327793116944,2.9513755671017,3.88038086704034,10000,1.00026879795624
"r_ID__Hmax[ID_100,Intercept]",-3.29833954783803,0.00595332359482184,0.595332359482184,-4.46086403913161,-3.6862818101418,-3.31190472788001,-2.90536351301176,-2.11337757655885,10000,1.0012692650258
"r_ID__Hmax[ID_101,Intercept]",-1.53040497187508,0.0062161880590693,0.62161880590693,-2.72102886502545,-1.95334268214729,-1.52797184621524,-1.1148294076999,-0.319605107773337,10000,1.0005591910241
"r_ID__Hmax[ID_102,Intercept]",-1.47398507694297,0.0313665401862681,2.04895013161297,-5.86162250358131,-2.76044701172609,-1.40556390360003,-0.0994923690984942,2.35872708768962,4267.06778471611,1.00022899377729
"r_ID__Hmax[ID_103,Intercept]",-1.28799605656051,0.00718511883996704,0.718511883996704,-2.62356496103285,-1.78998954429112,-1.30177400118648,-0.819210099994377,0.175957090208553,10000,1.00036190445292
"r_ID__Hmax[ID_104,Intercept]",0.57315028105261,0.00584218727827853,0.584218727827853,-0.551290431329003,0.178833184453622,0.566961094197478,0.965737462334767,1.74113905156507,10000,1.00043124126828
"r_ID__Hmax[ID_105,Intercept]",0.364943407775902,0.0068382894346868,0.68382894346868,-0.963629568609923,-0.0924364855548268,0.358500585357182,0.824443882715115,1.73440846047363,10000,1.00088817099507
"r_ID__Hmax[ID_106,Intercept]",-0.337046394538506,0.00720992435700181,0.720992435700181,-1.70932585525975,-0.828329749788188,-0.347445532417497,0.127971683659281,1.1140629011308,10000,1.00072276225025
"r_ID__Hmax[ID_107,Intercept]",1.50307509534191,0.0111808123012626,1.11808123012626,-0.498580373283601,0.761920789546671,1.41821587161362,2.13779184845131,4.00112491282859,10000,1.00005342928374
"r_ID__Hmax[ID_109,Intercept]",-1.57509154385201,0.00784018514783008,0.784018514783008,-3.02193213049724,-2.11355894730759,-1.61159911353269,-1.06737490317499,0.0572927090128398,10000,1.00036329018482
"r_ID__Hmax[ID_111,Intercept]",-2.23023363290178,0.00733440536148992,0.733440536148992,-3.62273962950076,-2.72838270495384,-2.25178666805922,-1.75681267220182,-0.734369348724947,10000,1.00039551286053
"r_ID__Hmax[ID_112,Intercept]",-0.779985771836405,0.00874339392318877,0.874339392318877,-2.40133248073805,-1.37767431543003,-0.813850901140173,-0.204069710856734,1.01610468836879,10000,1.00030450470224
"r_ID__Hmax[ID_113,Intercept]",-3.86018217235727,0.00610086319480183,0.610086319480183,-5.03120640726156,-4.27930517248654,-3.87022280977542,-3.4563650259839,-2.64065628001334,10000,1.00089277790285
"r_ID__Hmax[ID_114,Intercept]",0.510228192849359,0.0199185232454566,1.3117088184079,-1.55390387763299,-0.402239667130195,0.328998823726626,1.23405886362132,3.57310558544097,4336.7122116188,1.00030744794384
"r_ID__Hmax[ID_116,Intercept]",-0.342167851675617,0.00709511955564978,0.709511955564978,-1.70760864415499,-0.825881037151733,-0.351742000615131,0.115118485958397,1.08441135573906,10000,1.00065698566171
"r_ID__Hmax[ID_117,Intercept]",-3.16932622708262,0.00731039273877138,0.731039273877138,-4.56335140008476,-3.66060834467557,-3.19023619840543,-2.70071133310681,-1.6782142972773,10000,1.00030579942436
"r_ID__Hmax[ID_118,Intercept]",1.23631439685059,0.00770139623793028,0.770139623793028,-0.199179405195074,0.704178302254991,1.21687943643429,1.72742565969025,2.80059739049803,10000,1.00051871600709
"r_ID__Hmax[ID_119,Intercept]",-2.29635417942042,0.0241821293856542,1.70108099434175,-4.73956981804386,-3.42312150484091,-2.63519185677918,-1.56426283529266,2.17141627323692,4948.35562549165,1.00011808172547
"r_ID__Hmax[ID_12,Intercept]",4.33070302404504,0.00700821408853955,0.700821408853955,2.96341500466527,3.8534607183097,4.31961252669734,4.79490177852746,5.76214487554761,10000,1.00050549245955
"r_ID__Hmax[ID_120,Intercept]",0.606117229659768,0.00705672900547906,0.705672900547906,-0.743503530683846,0.127047020891796,0.598785651716888,1.06558878099145,2.03486748330133,10000,0.999983852291464
"r_ID__Hmax[ID_121,Intercept]",2.49922523266192,0.0058327092531007,0.58327092531007,1.36122285094566,2.10848586361436,2.49190825273565,2.89684283307122,3.65001553066604,10000,1.00184664556662
"r_ID__Hmax[ID_122,Intercept]",-3.48612982194512,0.0124115693835105,0.977448386177146,-5.21183399749114,-4.1538307308599,-3.55741582180767,-2.89992274445162,-1.44627662493226,6202.03580236373,1.00025830176479
"r_ID__Hmax[ID_123,Intercept]",-3.16880969835406,0.00736962708612291,0.736962708612291,-4.55025694328769,-3.67141097914394,-3.17649214602014,-2.69353797381108,-1.67906572057037,10000,1.0002786451726
"r_ID__Hmax[ID_124,Intercept]",-1.57944470813479,0.00787524062514813,0.787524062514813,-3.04935305515528,-2.11698250790436,-1.61246155267692,-1.07086922790557,0.02808180771014,10000,1.00081370027515
