"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_Hmax_Intercept",12.7025724812861,0.010518952644957,0.249636479671187,12.2160266061509,12.5294793584169,12.7003874578303,12.8723308812996,13.1886453052047,563.210962269541,1.01862034476194
"b_k_Intercept",1.52225968982719,0.00237710767551565,0.112695604916498,1.31501794560139,1.44527550126224,1.51678750597862,1.59404230331195,1.75657953370808,2247.58564382635,1.00546883398671
"b_I_Intercept",136.790962596702,0.0518063295444629,1.46427191085194,133.902274377416,135.807349524429,136.782495192587,137.797873869321,139.585048061101,798.87313218078,1.00583247481461
"b_Hmin_Intercept",0.0588426652280282,0.00049306382501043,0.049306382501043,-0.0395475598218047,0.0253717041711446,0.0591061212296776,0.0921886641058883,0.153497557196124,10000,0.999993897725255
"sd_ID__Hmax_Intercept",2.95002851395214,0.00534717521234551,0.175789748782001,2.62614559071769,2.82859677649728,2.94119029798922,3.06424557871703,3.31665651363985,1080.78239311598,1.01327475127084
"sd_ID__k_Intercept",0.925389314720603,0.00205679063069235,0.0983165475599362,0.751525839245324,0.856449346835112,0.919183935809605,0.986994681833382,1.13551865833379,2284.93088884591,1.0002123846706
"sd_ID__I_Intercept",18.1949824439275,0.0384305943356401,1.10141455204275,16.1355084748041,17.4267463653189,18.1521469444361,18.9139221800571,20.4719236957257,821.386230869789,1.01174660555576
"sigma",0.657941688350035,0.000559729207790971,0.0279599835043306,0.606248496610428,0.638447490435015,0.657347767544067,0.676508513692492,0.713188931699803,2495.27193498539,1.00011634193286
"r_ID__Hmax[Da_Ae_1,Intercept]",6.90390939271692,0.00856359943635978,0.600244279615049,5.78190115767455,6.49408734391465,6.88115043211774,7.28504847114578,8.14118257718336,4912.96160304323,1.00262912487674
"r_ID__Hmax[Da_Ae_2,Intercept]",4.87659541953539,0.00681111455370172,0.681111455370172,3.59024081792131,4.41379659693348,4.86069976262644,5.33138759398935,6.25651123183821,10000,1.00214595933727
"r_ID__Hmax[Da_Ol1_1,Intercept]",0.945200389172937,0.0418134357361818,2.00660994941569,-5.21977893589715,0.0617818997259056,1.22971382901701,2.22497088419141,3.98304819897031,2303.00146441128,1.00147333738635
"r_ID__Hmax[Da_Ol1_2,Intercept]",-1.84074740334647,0.25137448170438,4.28639291784197,-5.68493245080354,-4.9913559877473,-4.4846500862735,2.76416992621549,6.47284859235407,290.764633584348,1.02693918446831
"r_ID__Hmax[Da_Ol1_3,Intercept]",0.488287616403654,0.0358169236446006,2.48032725873132,-2.83253393817139,-1.43053768026244,-0.109682989954626,2.02363665006245,6.34427589937597,4795.58298038126,1.00026997188944
"r_ID__Hmax[F1_1,Intercept]",0.733893565914318,0.0121571991850654,0.900555280197331,-0.794156974266423,0.108670295697367,0.651393155908809,1.27626908527979,2.73083833345436,5487.23663424655,1.00029366483073
