"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_Hmax_Intercept",12.704145183525,0.0121977988282779,0.249323171408523,12.2271156461757,12.5329886264656,12.7012736082824,12.8732502390107,13.1965821069489,417.794147483907,1.02193799979212
"b_k_Intercept",1.52456367091428,0.00322226685778507,0.116276018092624,1.31618121139939,1.44318885118155,1.51859859908656,1.60089873848293,1.76738240954801,1302.13883867307,1.01572484368187
"b_I_Intercept",136.843542476436,0.0639070884831335,1.40388924163512,134.049718091919,135.905461490969,136.844086363126,137.804213008011,139.55734290782,482.578120420279,1.00556742987981
"b_Hmin_Intercept",0.0587566403868737,0.000508647354052377,0.0508647354052377,-0.0431375563617228,0.024826470825233,0.0590885456693866,0.0921100110352643,0.158328840875067,10000,0.999974322125444
"sd_ID__Hmax_Intercept",2.95603553103985,0.00589005794254184,0.174748466593742,2.62550429644255,2.83692696269109,2.95133923964316,3.07031232601345,3.31068459257131,880.212664358354,1.01432116046032
"sd_ID__k_Intercept",0.920696255684649,0.00237379925223194,0.0977453024324861,0.75203852655845,0.851952366087237,0.914013381673298,0.981677136734404,1.12980451072433,1695.52349416319,1.00218680115728
"sd_ID__I_Intercept",18.13246830539,0.0546114757120552,1.09608737097511,16.1340911554012,17.3811494548541,18.0975810279289,18.818607226963,20.4248602146816,402.830665048989,1.02147927219414
"sigma",0.659517166106581,0.000608577168792169,0.0282667422846935,0.606452760018755,0.640226984888429,0.658342540764962,0.677829712434211,0.717630965382058,2157.34800664995,1.0015299162706
"r_ID__Hmax[Da_Ae_1,Intercept]",6.89289386324194,0.0120663428578866,0.607102284871782,5.77245448779885,6.47863861587068,6.86197834396702,7.27080855907148,8.15544456499788,2531.46782578342,1.00412256348544
"r_ID__Hmax[Da_Ae_2,Intercept]",4.88262969512288,0.00683096578031064,0.683096578031063,3.5813842115002,4.41414281666005,4.86878161665236,5.34791093906597,6.23290527934821,10000,1.00279829427013
"r_ID__Hmax[Da_Ol1_1,Intercept]",1.03286820291477,0.0504120492234168,1.89797497498773,-3.89148396208637,0.155388597875794,1.26262344280388,2.26754240889828,3.96838159134462,1417.46472721761,1.00130726994427
"r_ID__Hmax[Da_Ol1_2,Intercept]",-1.93473320720208,0.305016368786381,4.270886535008,-5.7271034497625,-5.01829093032393,-4.50641408247352,2.5810130757326,6.49763906280026,196.060350311053,1.01374169958095
