"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_Hmax_Intercept",171.439954907169,0.0399555481708299,2.04756648206283,167.440688536261,170.060596672646,171.408308747655,172.824277782415,175.52051929219,2626.16395786813,1.00233738509616
"b_k_Intercept",4.20810119869248,0.00293569522857897,0.146610485073605,3.93064712407119,4.10816916298852,4.20338085087106,4.30550390075969,4.50964035523072,2494.06706475532,1.00146085903759
"b_I_Intercept",150.955305178062,0.0203348490950478,0.963806607882124,149.08008955915,150.312084047542,150.945339102338,151.58714863976,152.893321312243,2246.4558684561,1.00473264327363
"b_Hmin_Intercept",18.4289298728727,0.00911841447933045,0.911841447933045,16.5946641698005,17.8211580651149,18.4428947243617,19.0367320235729,20.2002945160227,10000,1.00014978449597
"sd_ID__Hmax_Intercept",23.2583066868495,0.028699867499719,1.60241909782796,20.3353630365901,22.1526547127119,23.1742975728436,24.2813044305762,26.6498883381998,3117.39935468452,1.00046326619717
"sd_ID__k_Intercept",0.713591757427519,0.00891384844975652,0.228119631949714,0.141344298458057,0.591775775068296,0.742355392471459,0.868141981577313,1.08782419754052,654.929921443274,1.00458237832412
"sd_ID__I_Intercept",10.7726075207846,0.0152052368736187,0.744732525790447,9.38011395135417,10.2729940119474,10.7371489514084,11.2485411101462,12.3092669486322,2398.91170420251,1.00148240282143
"sigma",11.0375146364311,0.0150145607285149,0.492018426905914,10.1055180311158,10.6979065465266,11.0274441610322,11.3635621060877,12.0376993137339,1073.8348010482,1.00313684109565
"r_ID__Hmax[ID_1,Intercept]",40.2330611100154,0.0974689466842266,9.74689466842266,21.7151874722889,33.5026809643272,40.1534925055426,46.7701616274914,59.9527995746172,10000,1.00027055656704
"r_ID__Hmax[ID_10,Intercept]",20.4840506464435,0.100670516578341,10.0670516578341,1.64873678265736,13.6589871687615,20.2068166446318,27.0319756768715,41.2352412144011,10000,1.0000920225433
"r_ID__Hmax[ID_100,Intercept]",-7.63129800713357,0.0887854266601586,8.87854266601586,-24.5207662217004,-13.6992329225681,-7.94561410731473,-1.84264099079561,10.4624717899822,10000,0.999805049612258
"r_ID__Hmax[ID_101,Intercept]",-4.82021585498562,0.0826552783060799,8.26552783060799,-20.6060434816642,-10.4983096888259,-4.91020915146016,0.635421892394556,11.6961702576666,10000,1.00040768793903
"r_ID__Hmax[ID_102,Intercept]",-18.2935643528456,0.0988777697213551,9.88777697213551,-36.6413206836908,-24.9922002426633,-18.7648123829666,-11.8856486797479,2.41922630988572,10000,0.99984324258169
"r_ID__Hmax[ID_103,Intercept]",-17.4329686732002,0.1089940272376,9.38845559944465,-34.6294040404604,-23.9654933514267,-17.9108967149543,-11.332105566268,1.84546352351543,7419.64136963602,0.999872759458148
"r_ID__Hmax[ID_104,Intercept]",14.9330984642606,0.10078633767007,10.078633767007,-3.71752471537628,8.13257757169667,14.5387933932254,21.3943035501749,36.0193333857054,10000,1.00062248611237
"r_ID__Hmax[ID_105,Intercept]",20.5052434463064,0.103370005365026,10.3370005365026,1.08225575951668,13.4893997112888,20.2708383006378,27.2531707521705,41.6276184636697,10000,1.00063221122687
"r_ID__Hmax[ID_106,Intercept]",-5.4799350129448,0.0973939791441787,9.73939791441788,-24.082961474726,-12.0501175438065,-5.69861969096761,0.789475993833609,14.3063072882329,10000,1.00002906828634
