"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_Hmax_Intercept",171.751902692404,0.0388278599266468,2.01179447767139,167.762463018816,170.411993699875,171.734762557857,173.110163583894,175.76840483733,2684.60450686643,1.00132187325867
"b_k_Intercept",4.19055135118764,0.0026501100571467,0.141530808805795,3.91891414074794,4.09361271513464,4.18907851710103,4.28526419573126,4.4713603285708,2852.16178462078,1.00055571457604
"b_I_Intercept",150.986446369812,0.0191910000019907,0.981606569584444,149.062358817841,150.334384762391,150.985202432775,151.640320516609,152.925187756367,2616.25277314824,0.999995404130392
"b_Hmin_Intercept",18.4721637828856,0.00886128382165047,0.886128382165047,16.6945649503957,17.8731225250402,18.4785692941516,19.0885714206556,20.1738389503572,10000,0.999965622089621
"sd_ID__Hmax_Intercept",23.2633364380655,0.0277005046846451,1.57845787108668,20.2778343384846,22.2066644570555,23.2159154398936,24.2910262114602,26.495530894119,3247.0623410101,1.00025674837146
"sd_ID__k_Intercept",0.713996972844001,0.00991108773517005,0.22690211466084,0.1492214846706,0.592189122653406,0.742834575190898,0.867880644864793,1.08189444267248,524.124481222559,1.00435150964637
"sd_ID__I_Intercept",10.7970802292139,0.0158741005072144,0.752345207036892,9.39216383579334,10.2756248955384,10.7777526376022,11.2902583699047,12.3303456556118,2246.23952921553,1.00048135723672
"sigma",11.0064238858616,0.0161995769734765,0.483524567698175,10.123224154564,10.6621548377796,10.988778397829,11.3295185551631,11.9853901247778,890.901608590957,1.00173399620899
"r_ID__Hmax[Da_Ae,Intercept]",24.4458647017386,0.110499805068187,11.0499805068187,3.51193387673243,16.9185664997319,24.2797055212811,31.7862603283984,46.5775258119326,10000,1.00014875579303
"r_ID__Hmax[Da_Ol1,Intercept]",-16.1511297465185,0.107115697035322,10.7115697035322,-35.2221460911104,-23.6086310765815,-16.7252384317559,-9.49081594803536,6.86059048176283,10000,0.999856550902431
